fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
LOXAM ;Lo;CORNER LOXAM - WELDOM BREUILLET;91000;BREUILLET;48.5668797;2.1729461;ILE DE FRANCE;France ;2 rue du Buisson Rondeau, 91650, France;48.5687476;2.164083174;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTORAMA MELUN;77000;MELUN;48.539927;2.6608169;ILE DE FRANCE;France ;Z.a.c du champs de foire, 77000, France;48.5346163;2.6570682;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTORAMA GONESSE;95000;GONESSE;48.9863555;2.4500537;ILE DE FRANCE;France ;Z.I. De Paris Nord Ii, 95700, France;49.0764935;2.5613607;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICORAMA MAREUIL;77000;MAREUIL LES MEAUX;48.9267289;2.8634773;ILE DE FRANCE;France ;10 Avenue de la Haute Borne, 77100, France;48.94015741;2.877620849;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY SÈVRES;92000;SEVRES;48.8247407;2.2127083;ILE DE FRANCE;France ;9 Grande Rue, 92310, France;48.82702;2.222061;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PORTE D'ASNIÈRES;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;204 Boulevard Malesherbes, 75017, France;48.8897729;2.3041953;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY NOISY-LE-SEC;93000;NOISY LE SEC;48.8897751;2.4516055;ILE DE FRANCE;France ;74 rue de Paris, 93130, France;48.900336;2.452852;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM FORMATION;93000;AULNAY SOUS BOIS;48.934231;2.499789;ILE DE FRANCE;France ;2 rue Jean Chaptal - ZI La Garenne, 93600, France;48.945954;2.482742;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM NEMOURS;77000;NEMOURS;48.2385017;2.7820919;ILE DE FRANCE;France ;Route De Lyon, 77140, France;48.3061;2.6841;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PORTE DE ST-CLOUD;92000;BOULOGNE BILLANCOURT;48.8356649;2.240206;ILE DE FRANCE;France ;3 route de la Reine, Manquant, France;48.83853;2.251552;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PORTE DE CLIGNANCOURT;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;67 boulevard Ney, 75018, France;48.8976745;2.3397913;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PORTE DE BRANCION;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;3 avenue de la Porte Brancion, 75015, France;48.827449;2.301282;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY BATIGNOLLES;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;149 rue de Rome, Manquant, France;48.886434;2.31573;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY GRENELLE;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;95 boulevard de Grenelle, Manquant, France;48.849803;2.296297;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ROSNY SOUS BOIS;93000;ROSNY SOUS BOIS;48.8716626;2.4875193;ILE DE FRANCE;France ;89 Boulevard Alsace Lorraine, 93110, France;48.884545;2.484486;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM MORANGIS;91000;MORANGIS;48.7022956;2.3367599;ILE DE FRANCE;France ;6 avenue Gay Lussac - ZI Val - Angle, 91420, France;48.703696;2.341292;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY MONTPARNASSE;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;50 Boulevard Pasteur, 75015, France;48.8413584;2.3134643;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ROISSY;95000;ROISSY;49.0068908;2.571082;ILE DE FRANCE;France ;6 Route De L'arpenteur - Zone Flexitech, 95700, France;49.01207422;2.517416966;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM COIGNIÈRES;78000;COIGNIERES;48.7671468;1.9193679;ILE DE FRANCE;France ;28 Avenue De La Gare, 78310, France;48.742712;1.917191;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ATHIS-MONS;91000;ATHIS MONS;48.7079878;2.3888044;ILE DE FRANCE;France ;2 Rue du Jacanna - ZI, 91200, France;48.709244;2.386605;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM LES MUREAUX;78000;LES MUREAUX;48.9931578;1.909928;ILE DE FRANCE;France ;7 Rue Descartes - ZI Des Garennes, 78130, France;48.982224;1.893535;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ARPAJON;91000;ARPAJON;48.5902899;2.2477303;ILE DE FRANCE;France ;30 Chemin De Chevreuse - ZA Les Belles Vues 3, 91290, France;48.8849169;2.2050476;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM AULNAY SOUS BOIS;93000;AULNAY SOUS BOIS;48.934231;2.499789;ILE DE FRANCE;France ;10 Rue Jean Chaptal - ZI De La Garenne, 93600, France;48.945664;2.483422;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM PORTE DE BAGNOLET;93000;MONTREUIL;48.8623357;2.4412184;ILE DE FRANCE;France ;202 Boulevard Chanzy, 93100, France;48.8596602;2.423866;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM MANTES LA JOLIE;78000;LIMAY;48.9921015;1.7353686;ILE DE FRANCE;France ;10 rue Fernand Forest, 78520, France;48.989507;1.757993;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM NANTERRE;92000;NANTERRE;48.8924273;2.2071267;ILE DE FRANCE;France ;2 Rue Lavoisier, 92000, France;48.885895;2.23466;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM VELIZY;78000;VELIZY VILLACOUBLAY;48.7809496;2.1900052;ILE DE FRANCE;France ;63 Avenue De L'europe, 78140, France;48.7788607;2.2086485;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM MELUN LE MEE;77000;LE MEE SUR SEINE;48.5408681;2.6262121;ILE DE FRANCE;France ;Rue Jean Baptiste Colbert, 77350, France;48.55187172;2.630854392;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - MR.BRICOLAGE ANGERVILLE;91000;ANGERVILLE;48.3106704;1.9979775;ILE DE FRANCE;France ;8 Rue des Artisans, 91670, France;48.3172994;2.0020053;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICOMARCHE VILLECRESNES;94000;VILLECRESNES;48.7208822;2.5327265;ILE DE FRANCE;France ;54 Rue de Brunoy, 94440, France;48.708269;2.52924;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICOMARCHE MAULETTE;78000;MAULETTE;48.7914601;1.6207519;ILE DE FRANCE;France ;Route de Gambais, 78550, France;48.80028868;1.670401128;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICOMARCHE MILLY;91000;MILLY LA FORET;48.4030;2.4643;ILE DE FRANCE;France ;ZA du Chenet - 4 Rue Des Ormes, 91490, France;48.39749565;2.419667381;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LEROY MERLIN MADELEINE;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;Place de La Madeleine, 75008, France;48.87010945;2.323955075;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - MR.BRICOLAGE ACHÈRES;78000;ACHERES;48.9606321;2.0698106;ILE DE FRANCE;France ;Rue W. A. Mozart - ZAC du Chemin neuf, 78260, France;48.971799;2.090038;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LEROY MERLIN ROSA PARKS;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;159 boulevard Macdonald, 75019, France;48.8989112;2.3770354;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - MR.BRICOLAGE COULOMMIERS;77000;COULOMMIERS;48.8204017;3.2494033;ILE DE FRANCE;France ;3 Boulevard De La Marne, 77120, France;48.8034528;3.0889484;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ARGENTEUIL;95000;ARGENTEUIL;48.9479069;2.2481797;ILE DE FRANCE;France ;176 Route de Pontoise, 95100, France;48.951212;2.205858;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM GENNEVILLIERS;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France ;89 Rue Des Caboeufs, 92230, France;48.9262372;2.3054767;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM PARIS QUAI D'IVRY;94000;IVRY SUR SEINE;48.8122302;2.3872525;ILE DE FRANCE;France ;53 Quai Auguste Deshaies, 94200, France;48.8178909;2.402854;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM EPINAY / SEINE;93000;EPINAY SUR SEINE;48.95861;2.30361;ILE DE FRANCE;France ;129/133 Avenue De Lattre De Tassigny, 93800, France;48.95477636;2.312588608;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM RENTAL MEAUX;77000;MEAUX;48.9582708;2.8773541;ILE DE FRANCE;France ;10 Rue Jacques Daguerre, 77100, France;48.965539;2.915664;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY AUBERVILLIERS;93000;AUBERVILLIERS;48.9146078;2.3821895;ILE DE FRANCE;France ;55 Bd Felix Faure - Parc du Mauvin, 93300, France;48.903997;2.382632;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM GRAND PARIS;92000;BAGNEUX;48.795056;2.3027323;ILE DE FRANCE;France ;134 avenue Aristide Briand, 92220, France;48.7984257;2.322254;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM RENTAL GOUSSAINVILLE CDG;95000;GOUSSAINVILLE;49.0323168;2.4733628;ILE DE FRANCE;France ;87 Bd General De Gaulle, 95190, France;49.02434153;2.472470865;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM RENTAL STE GENEVIÈVE;91000;SAINTE GENEVIEVE DES BOIS;48.6407872;2.3259129;ILE DE FRANCE;France ;9, rue du Petit Fief - ZAC Croix Blanche, 91700, France;48.623087;2.340174;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - WELDOM ETAMPES;91000;ETAMPES;48.4344621;2.1614464;ILE DE FRANCE;France ;50 Rue des Lys, 91150, France;48.4404147;2.1368863;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM STE GENEVIÈVE;91000;SAINTE GENEVIEVE DES BOIS;48.6407872;2.3259129;ILE DE FRANCE;France ;avenue Des Hurepoix, 91700, France;48.639978;2.341103;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM LOGNES;77000;LOGNES;48.8384157;2.632722;ILE DE FRANCE;France ;boulevard Du Segrais, 77185, France;48.83498176;2.653618587;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM MONTIGNY;95000;MONTIGNY LES CORMEILLES;48.98333;2.18333;ILE DE FRANCE;France ;45 boulevard Victor Bordier, 95370, France;48.990842;2.202017;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM VITRY-SUR-SEINE;94000;VITRY SUR SEINE;48.7876;2.39164;ILE DE FRANCE;France ;52 boulevard De Stalingrad, 94400, France;48.7975907;2.3833227;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTORAMA CLICHY;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;2 Rue Forest, 75018, France;48.8849257;2.3294971;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTORAMA CLAYE;77000;CLAYE SOUILLY;48.9986182;2.8504604;ILE DE FRANCE;France ;Rue Jean Monnet, 77410, France;48.95338792;2.663473612;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM DAUMESNIL;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;139 avenue Daumesnil, 75012, France;48.8433004;2.3840137;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM BEAUBOURG;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;52 rue Rambuteau, 75003, France;48.861547;2.3521334;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM ROSNY;93000;ROSNY SOUS BOIS;48.8716626;2.4875193;ILE DE FRANCE;France ;7 rue De Lisbonne - Zac De Nanteuil, 93110, France;48.88046;2.473529;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM MADELEINE;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;Place de La Madeleine, 75008, France;48.87010945;2.323955075;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - MR.BRICOLAGE ACHÈRES;78000;ACHERES;48.9606321;2.0698106;ILE DE FRANCE;France ;Rue W.A. Mozart - ZAC Chemin neuf, 78260, France;48.971799;2.090038;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM ROSA PARKS;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;159 boulevard Macdonald, 75019, France;48.8989112;2.3770354;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM TRAPPES;78000;TRAPPES;48.7760957;1.9988356;ILE DE FRANCE;France ;50 Rue Roger Hennequin, 78190, France;48.763755;1.983843;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CHELLES;77000;CHELLES;48.8783804;2.590549;ILE DE FRANCE;France ;44 Avenue De La Trentaine, 77500, France;48.869055;2.601681;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM MONTEREAU;77000;MONTEREAU FAULT YONNE;48.3849647;2.9557006;ILE DE FRANCE;France ;12 Rue Des Clomarts, 77130, France;48.387783;2.968121;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO CLAYES SOUS BOIS;78000;LES CLAYES SOUS BOIS;48.8214478;1.9871825;ILE DE FRANCE;France ;ZI du Chemin des Eaux, 78340, France;48.818641;1.98406;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO ORMESSON;94000;CHENNEVIERES SUR MARNE;48.7965001;2.530442;ILE DE FRANCE;France ;CC Pince Vent - ZAC De L'Hippodrome, 94430, France;48.79765;2.541576;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO COIGNIÈRES;78000;COIGNIERES;48.7671468;1.9193679;ILE DE FRANCE;France ;Rue des Louveries - RN 10, 78310, France;48.75152763;1.926228126;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO PIERRELAYE;95000;PIERRELAYE;49.0232238;2.1557343;ILE DE FRANCE;France ;ZAC Butte Petites Vignes, 95480, France;49.019728;2.161272;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO CORMEILLES;95000;CORMEILLESEN PARISIS;48.9759637;2.1998877;ILE DE FRANCE;France ;ZAC Bois Rochefort - Bd Joffre, 95240, France;48.968225;2.199214;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY AURIOL;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France ;120, boulevard Vincent Auriol, 75013, France;48.83338;2.3627273;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTO LEVALLOIS;92000;LEVALLOIS PERRET;48.892956;2.2881683;ILE DE FRANCE;France ;4 rue Henri Barbusse, 92300, France;48.8911947;2.2904283;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM SAINT-DENIS;93000;SAINT DENIS;48.9383732;2.3627508;ILE DE FRANCE;France ;rue Henri Delaunay - Zac Cornillon, 93200, France;48.93395;2.359445;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM RUEIL-MALMAISON;92000;RUEIL MALMAISON;48.87778;2.1802832;ILE DE FRANCE;France ;58 av De Fouilleuse - CC Hauts de Rueil, 92500, France;48.862415;2.1940046;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM SAINT-OUEN;93000;SAINT OUEN;48.911729;2.334267;ILE DE FRANCE;France ;2 boulevard Victor Hugo, 93400, France;48.9124193;2.3339687;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM BOIS-D'ARCY;78000;BOIS D'ARCY;48.799856;2.023607;ILE DE FRANCE;France ;avenue Fritz Lang - Zac Croix Bonnet, 78390, France;48.804418;2.019113;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - LM MONTSOULT;95000;MONTSOULT;49.0704484;2.312001;ILE DE FRANCE;France ;route Nationale 1 - Zi Du Belloy, 95560, France;49.066447;2.298185;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY BOULOGNE;92000;BOULOGNE BILLANCOURT;48.8356649;2.240206;ILE DE FRANCE;France;46 Boulevard de la République, 92100, France;48.8359;2.2413;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM ACCESS PARIS NORD MITRY;77000;MITRY MORY;48.9839674;2.6183971;ILE DE FRANCE;France;7 Rue René Cassin, 77290, France;48.9835;2.6184;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICORAMA VIRY;91000;VIRY CHATILLON;48.67211;2.39318;ILE DE FRANCE;France;106-108 Avenue du Général de Gaulle, 91170, France;48.6716;2.3774;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - BRICORAMA BOULOGNE;92000;BOULOGNE BILLANCOURT;48.8356649;2.240206;ILE DE FRANCE;France;701 Avenue du Général Leclerc, 92100, France;48.8350;2.2389;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - WELDOM CARRIÈRES;78000;CARRIERES SUR SEINE;48.9134112;2.1779083;ILE DE FRANCE;France;11 avenue du Maréchal Juin, 78420, France;48.9090;2.1895;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - STARMAT MONTREUIL;93000;MONTREUIL;48.8623357;2.4412184;ILE DE FRANCE;France;188 boulevard de la Boissière, 93100, France;48.8647;2.4572;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;CORNER LOXAM - CASTORAMA VELIZY;78000;VELIZY VILLACOUBLAY;48.7809496;2.1900052;ILE DE FRANCE;France;Rue andré citroen - ZA VELIZY, 78140, France;48.7803;2.2092;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY MIN RUNGIS;94000;CHEVILLY LARUE;48.7714153;2.3469255;ILE DE FRANCE;France;112 avenue de la Cité - Bâtiment H5, 94550, France;48.7485;2.3538;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PORTE DE PANTIN;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;176 Avenue Jean Jaurès, 75019, France;48.8895;2.3921;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM WISSOUS;91000;WISSOUS ;48.7316381;2.3268669;ILE DE FRANCE;France;31 avenue Ampère, 91320, France;48.7318;2.3277;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY PARIS 14È;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;132 avenue du Général Leclerc, 75014, France;48.8339;2.3258;mounir.amraoui@loxam.fr;PETITS ENGINS
LOXAM ;Lo;LOXAM CITY NATION;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;49 Rue des Pyrénées, 75020, France;48.8556;2.4023;mounir.amraoui@loxam.fr;PETITS ENGINS
